URL/URI	LC #	LC NAME/TITLE or DNB AUTHOR NAME	OLD AUTHOR NAME	LS AUTHOR NAME	PHI AUTHOR NAME	OLD AUTHOR NAME ABBREVIATION	LS AUTHOR NAME ABBREVIATION	A&G AUTHOR NAME ABBREVIATION	WORK TITLE	OLD ABBREVIATED TITLE	LS ABBREVIATED TITLE	A&G ABBREVIATED TITLE	OLD STANDARD EDITION	WE OWN?	TLL Standard Edition	WE OWN?	LS STANDARD EDITION	WE OWN?	PHI#	STOA#	PERSEUS HAS THIS WORK	Other identifier	NOTE	URL
http://errol.oclc.org/laf/nr97-44688.html	nr97-44688	Pomponius Porphyrio, 3rd cent.	none	none(not in list)	Pomponius Porphyrio	none	Porphyr.	none	Commentum in Horati Carmina	none	Porphyr. ad Hor. C. / Porphyr. Hor. C.	none	none	n.a.			Hauthal? Mueller?	yes	1512.1	none	yes			
http://errol.oclc.org/laf/nr97-44688.html	nr97-44688	Pomponius Porphyrio, 3rd cent.	none	none(not in list)	Pomponius Porphyrio	none	Porphyr.	none	Comment. in Hor. Artem Poet.	none	none	none	none	n.a.			Hauthal? Mueller?	yes	1512.2	none	yes			
http://errol.oclc.org/laf/nr97-44688.html	nr97-44688	Pomponius Porphyrio, 3rd cent.	none	none(not in list)	Pomponius Porphyrio	none	Porphyr.	none	Comment. in Hor. Carm. Saec.	none	none	none	none	n.a.			Hauthal? Mueller?	yes	1512.3	none	yes			
http://errol.oclc.org/laf/nr97-44688.html	nr97-44688	Pomponius Porphyrio, 3rd cent.	none	none(not in list)	Pomponius Porphyrio	none	Porphyr.	none	Commentum in Horati Epodos	none	Porphyr. ad Hor. Epod.	none	none	n.a.			Hauthal? Mueller?	yes	1512.4	none	yes			
http://errol.oclc.org/laf/nr97-44688.html	nr97-44688	Pomponius Porphyrio, 3rd cent.	none	none(not in list)	Pomponius Porphyrio	none	Porphyr.	none	Commentum in Horati Sermones	none	Porphyr. ad Hor. S. / Porphyr. Hor. S.	none	none	n.a.			Hauthal? Mueller?	yes	1512.5	none	yes			
http://errol.oclc.org/laf/nr97-44688.html	nr97-44688	Pomponius Porphyrio, 3rd cent.	none	none(not in list)	Pomponius Porphyrio	none	Porphyr.	none	Commentum in Horati Epistulas	none	Porphyr. ad Hor. Ep	none	none	n.a.			Hauthal? Mueller?	yes	1512.6	none	yes			
http://errol.oclc.org/laf/nr97-44688.html	nr97-44688	Pomponius Porphyrio, 3rd cent.	none	none(not in list)	Pomponius Porphyrio	none	Porphyr.	none	Vita Horati	none	none	none	none	n.a.			Hauthal? Mueller?	yes	1512.7	none	yes			
http://errol.oclc.org/laf/nr95-39005.html	nr95-39005	Pomponius, Sextus, 2nd cent.	Sex. Pomponius 	Sextus Pomponius	Sex. Pomponius	POMPON.	Pompon.	none	Digesta?	POMPON. dig. 50. 17.206 	none	none	Mommsen-Krueger Berlin 1922 (Corpus iuris civilis, Vol I (Digesta Iustiniani in OLD))	no-need to obtain (have older version)			Dig, Dig.Momms.	no-need to obtain	2806.2 	stoa0168-stoa001b	yes			
http://errol.oclc.org/laf/nr95-39005.html	nr95-39005	Pomponius, Sextus, 2nd cent.	Sex. Pomponius 	Sextus Pomponius	Sex. Pomponius	POMPON.	Pompon.	none	Liber Regularum; fragmentum	POMPON. iur. 1 	none	none	Seckel-Kuebler T 1908  (Iurisprudentia Anteiustiniana)	no-need to obtain			Dig, Dig.Momms. (most citations are quotations from grammarians, ap. Non, ap. Prisc., etc)	no-need to obtain	1321.2	none	no			
http://id.loc.gov/authorities/names/no2010072269	no2010-072269	Latro, Marcus Porcius, 57-4 B.C. (pseudo)	none	none	none	none	Porc. Latro.	none	Declamationes in Catilinam	none	Decl. in Catil / Declam.	none	none	n.a.	Zimmerer 1888	no	see Cicero and Sallust, and Meyer (Oratorum Romanorum Fragmenta)	n.a	none	stoa0171b-stoa001	no		This author is not the correct one, this is an anonymous work	
http://errol.oclc.org/laf/nr95-21141.html	nr95-21141	Porcius Licinus, fl. 2nd cent. B.C.	Porcius Licinus 	none	Porcius Licinus 	PORC.	none	none	Grammatica	PORC. gram. 6 	none	none	Funaioli T 1907 (Grammaticae Romanae Fragmenta)	yes-IA has scanned			none	n.a.	321.2	none	yes		Created a PHI identifier for this work	
http://errol.oclc.org/laf/nr95-21141.html	nr95-21141	Porcius Licinus, fl. 2nd cent. B.C.	Porcius Licinus 	none	Porcius Licinus 	PORC.	none	none	Carmina	PORC. poet. 7 	none	none	Morel T 1927 (Fragmenta Poetarum Latinorum)	no-not in public domain	FPR, Baehrens (Teubner 1886)	yes	none	n.a.	321.1	none	yes			
http://errol.oclc.org/laf/nr95-29645.html	nr95-29645	Postumius Albinus, A. (Aulus), fl. 167-146 B.C.	A. Postumius Albinus 	none	A. Postumius Albinus 	POST.	none	none	Annales	POST. hist. 3 	none	none	Peter T 1914, 1906 (Historicorum Romanorum, Vol 1-2)	yes	same as OLD	yes	none	n.a.	122.1	none	yes			
none	none	Anonymous	none	none	Anonymi Epici et Lyrici	Praec.	none	none	Praecepta Rustica et Medica 	Praec. 5. 5 (poet. p. 31)	none	none	Morel T 1927 (Fragmenta Poetarum Latinorum)	yes	FPR, Baehrens (Teubner 1886)	yes	none	n.a.	9500.10	none	yes			
none	none	Anonymous	none	none	Precatio Omnium Herbarum	Praec. Herb.	none	none	Precatio Omnium Herbarum	Prec. Herb. 21	none	none	Poetae Latini Minores Baehrens T 1879 	yes	same as OLD	yes	none	n.a.	990.1	stoa0340-unassigned	yes			
none	none	Anonymous	none	none	Precatio Terrae 	Praec.Ter.	none	none	Precatio Terrae 	Prec. Ter. 32 	none	none	Poetae Latini Minores Baehrens T 1879 	yes	same as OLD	yes	none	n.a.	993.1	stoa0341-unassigned	yes			
http://errol.oclc.org/laf/n79-056813.html	n79-056813	Anonymous	Anonymous	Auctor Priapeorum	Priapea	Priap.	Auct. Priap.	none	Priapea	Priap. 86. 21 	Priap.	none	Buecheler-Heraeus Berlin 1922 	no-need to obtain			Buch., Societas Bipontina(Petronius)	yes	1103.1	stoa0342	yes		Google has scanned the Buceheler edition	
http://errol.oclc.org/laf/n82-249198.html	n82-249198	Priscian, fl. ca. 500-530	Priscianus	Priscianus	none	Prisc. 	Prisc.	none	Institutio de arte grammatica 	Prisc. in G.L. 3. 515 	Prisc.	none	Grammatici Latini, Keil Leipzig 1855-80  	yes-Google has scanned	Keil (Grammatici Latini)	yes	Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818	yes	none	stoa0234a-stoa001	yes		http://www.perseus.tufts.edu/hopper/text.jsp?doc=Perseus:text:1999.04.0059:entry=fi_co_sus&highlight=  (Consists of 18 books-1-7: De nomine; 8-10: De verbo; 11: De participio; 12-13 De pronomine; 14: De praepositione; 15: De adverbio et interiectione; 16: De coniunctione; 17-18: De constructione )	
http://errol.oclc.org/laf/n82-249198.html	n82-249198	Priscian, fl. ca. 500-530	Priscianus	Priscianus	none	Prisc. 	Prisc.	none	De Accentibus	none	Prisc.	none	Grammatici Latini, Keil Leipzig 1855-80  	yes-Google has scanned	Keil (Grammatici Latini)	yes	Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818	yes	none	stoa0234a-stoa002	yes		Part of Opera Minora	
http://errol.oclc.org/laf/n82-249198.html	n82-249198	Priscian, fl. ca. 500-530	Priscianus	Priscianus	none	Prisc. 	Prisc.	none	De figuris numerorum	none	Prisc.	none	Grammatici Latini, Keil Leipzig 1855-80  	yes-Google has scanned	Keil (Grammatici Latini)	yes	Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818	yes	none	stoa0234a-stoa003	yes		Part of Opera Minora	
http://errol.oclc.org/laf/n82-249198.html	n82-249198	Priscian, fl. ca. 500-530	Priscianus	Priscianus	none	Prisc. 	Prisc.	none	De Metris Terenti	none	Prisc.	none	Grammatici Latini, Keil Leipzig 1855-80  	yes-Google has scanned	Keil (Grammatici Latini)	yes	Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818	yes	none	stoa0234a-stoa004	yes		Part of Opera Minora	
http://errol.oclc.org/laf/n82-249198.html	n82-249198	Priscian, fl. ca. 500-530	Priscianus	Priscianus	none	Prisc. 	Prisc.	none	De Praeexercitamina	none	Prisc.	none	Grammatici Latini, Keil Leipzig 1855-80  	yes-Google has scanned	Keil (Grammatici Latini)	yes	Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818	yes	none	stoa0234a-stoa005	yes		Part of Opera Minora	
http://errol.oclc.org/laf/n82-249198.html	n82-249198	Priscian, fl. ca. 500-530	Priscianus	Priscianus	none	Prisc. 	Prisc.	none	Institutio de nomine	none	Prisc.	none	Grammatici Latini, Keil Leipzig 1855-80  	yes-Google has scanned	Keil (Grammatici Latini)	yes	Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818	yes	none	stoa0234a-stoa006	yes		Part of Opera Minora	
http://errol.oclc.org/laf/n82-249198.html	n82-249198	Priscian, fl. ca. 500-530	Priscianus	Priscianus	none	Prisc. 	Prisc.	none	De Laude Anastasii Imperatoris (Panegyricus)	none	Prisc.	none	none	none	Keil (Grammatici Latini)	yes	none	no	none	stoa0234a-stoa007	yes			
http://errol.oclc.org/laf/n82-249198.html	n82-249198	Priscian, fl. ca. 500-530	Priscianus	Priscianus	none	Prisc. 	Prisc.	none	Partitiones	none	Prisc.	none	Grammatici Latini, Keil Leipzig 1855-80  	yes-Google has scanned	Keil (Grammatici Latini)	yes	Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818	yes	none	stoa0234a-stoa008	yes		Part of Opera Minora - Analysis of the Aeneid	
http://errol.oclc.org/laf/n82-249198.html	n82-249198	Priscian, fl. ca. 500-530	Priscianus	Priscianus	none	Prisc. 	Prisc.	none	Periegesis	none	Prisc.	none	Grammatici Latini, Keil Leipzig 1855-80  	yes-Google has scanned	Keil (Grammatici Latini)	yes	Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605), Lindemann 1818	yes	none	stoa0234a-stoa009	yes			
none	none	Anonymous	none	none	none	Priv. Mil. Vet	none	none	Priuilegia Militum Veteranorumoue 	Priv. Mil. Vet. 58 (CIL 3. p. 901) 	none	none	Corpus Inscriptionum Latinarum, Vol III	no-need to obtain			none	n.a.	none	stoa0234c-stoa001	no		Created a STOA identifier for this author	
http://errol.oclc.org/laf/nr95-39684.html	nr95-39684	Probus, Marcus Valerius	ascribed to M. Valerius Probus (time of Nero) 	M. Valerius Probus	M. Valerius Probus	PROB.	Val. Prob. / Prob.	none	Notae Iuris 	PROB. iur. 6. 77 	Val. Prob. / Prob.	none	Seckel-Kuebler T 1908  (Iurisprudentia Anteiustiniana)	no-need to obtain	Keil (Grammatici Latini)	yes	Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605)	n.a.	996.2	none	no			
http://viaf.org/viaf/74649512	none	Proculus, Iurisconsultus, v20-50	Proculus 	none	none	PROC.	none	none	Digesta?	PROC. dig. 50. 16. 126 	none	none	Mommsen-Krueger Berlin 1922 (Corpus iuris civilis, Vol I (Digesta Iustiniani in OLD))	no-need to obtain (have older version)			none	n.a.	2806.2 	stoa0168-stoa001b	yes			
http://errol.oclc.org/laf/n79-42233.html	n79-42233	Propertius, Sextus	Sex. Propertius 	Sex. Aurelius Propertius	Sex. Propertius 	PROP.	Prop.	Prop.	Elegiae	PROP. 4. 11. 102 	none	none	Barber OCT 1953 	no-not in public domain	Baehrens 1880	yes	Bip.,Burm.;Lachm.; Müll.; Paley	no-need to obtain	620.1	stoa0236-stoa001	yes			
http://errol.oclc.org/laf/n79-63458.html	n79-63458	Prudentius, b. 348	none	Aurel. Prudentius Clemens	none	none	Prud.	none	Apotheosis	none	Prud. Apoth.	none	none	n.a.	Dressler 1860	yes	Obbarius (1845), Dressler (1860)	yes	none	stoa0238-stoa005	yes			
http://errol.oclc.org/laf/n79-63458.html	n79-63458	Prudentius, b. 348	none	Aurel. Prudentius Clemens	none	none	Prud.	none	Cathemerina.	none	Prud. Cath. (Prud. Hymn.)	none	none	n.a.	Dressler 1860	yes	Obbarius (1845), Dressler (1860)	yes	none	stoa0238-stoa004	yes			
http://errol.oclc.org/laf/n79-63458.html	n79-63458	Prudentius, b. 348	none	Aurel. Prudentius Clemens	none	none	Prud.	none	Contra Symmachum/ Against Symmachus	none	Prud. c. Symm. / Prud. adv. Symm. / Prud. Symm. / Prud. contr. Symm.	none	none	n.a.	Dressler 1860	yes	Obbarius (1845), Dressler (1860)	yes	none	stoa0238-stoa007	yes			
http://errol.oclc.org/laf/n79-63458.html	n79-63458	Prudentius, b. 348	none	Aurel. Prudentius Clemens	none	none	Prud.	none	Diptychon (Dittochaeon/ Dittochaeum)	none	Prud. Dipt. / Prud. Ditt.	none	none	n.a.	Dressler 1860	yes	Obbarius (1845), Dressler (1860)	yes	none	stoa0238-stoa008	yes			
http://errol.oclc.org/laf/n79-63458.html	n79-63458	Prudentius, b. 348	none	Aurel. Prudentius Clemens	none	none	Prud.	none	Hamartigenia	none	Prud. Ham. / Prud. Hamart.	none	none	n.a.	Dressler 1860	yes	Obbarius (1845), Dressler (1860)	yes	none	stoa0238-stoa006	yes			
http://errol.oclc.org/laf/n79-63458.html	n79-63458	Prudentius, b. 348	none	Aurel. Prudentius Clemens	none	none	Prud.	none	Praefatio	none	Prud.  Praef. / Prud. Psych. Praef.	none	none	n.a.	Dressler 1860	yes	Obbarius (1845), Dressler (1860)	yes	none	stoa0238-stoa003	yes			
http://errol.oclc.org/laf/n79-63458.html	n79-63458	Prudentius, b. 348	none	Aurel. Prudentius Clemens	none	none	Prud.	none	Psychomachia	none	Prud. Psych.	none	none	n.a.	Dressler 1860	yes	Obbarius (1845), Dressler (1860)	yes	none	stoa0238-stoa002	yes			
http://errol.oclc.org/laf/n79-63458.html	n79-63458	Prudentius, b. 348	none	Aurel. Prudentius Clemens	none	none	Prud.	none	περὶ Στεφάνων (Liber Peri Stephanos or Peristephanon Liber)	none	Prud. στεφ. / Prud. Περὶ 	none	none	n.a.	Dressler 1860	yes	Obbarius (1845), Dressler (1860)	yes	none	stoa0238-stoa001	yes			
http://errol.oclc.org/laf/n85-194948.html	n85-194948	Publilius, Syrus, 1st cent. B.C.	Publilius Syrus 	Publilius Syrus 	Publilius Syrus 	PUB.	Pub. Syr.	Pub. Syr.	Mimi / Mimorum Fragmenta	PUB. com. 20 	none	none	Ribbeck T 1898  (Scaenicae Romanorum poesis fragmenta, Vol II)	yes	same as OLD	yes	Ribb., Wernsdorf-Lemaire	yes-we have scanned	622.2	stoa0272-stoa001	yes			
http://errol.oclc.org/laf/n85-194948.html	n85-194948	Publilius, Syrus, 1st cent. B.C.	Publilius Syrus 	Publilius Syrus 	Publilius Syrus 	PUB.	Pub. Syr.	Pub. Syr.	Sententiae	PUB. Sent. V. 35 	none	none	Meyer Leipzig 1880 	yes	Meyer Leipzig 1880 	yes	none	none	622.1	stoa0272-stoa002	no			
http://errol.oclc.org/laf/nr95-21159.html	nr95-21159	Pupius, 1st cent. B.C.	P. Pupius 	none	Pupius (?)	PUP.	none	none	versus Pupio attributi	PUP. poet. 2 	none	none	Morel T 1927 (Fragmenta Poetarum Latinorum)	no-not in public domain	FPR, Baehrens (Teubner 1886)	yes	none	n.a.	1000.1	none	yes			
http://errol.oclc.org/laf/n81-90754.html	n81-90754	Cicero, Quintus Tullius	Q. Tullius Cicero 	Quintus Tullius Cicero	Q. Tullius Cicero 	Q. CIC.	Q. Cic.	none	Epistulae	Q. CIC. Fam. 16. 27. 2 	none	none	Purser OCT 1901	yes			B. and K.; Ernest.;Hofm.; Lamb.; Orell.	no-need to obtain	474.56	stoa0087-stoa026	yes			
http://errol.oclc.org/laf/n81-90754.html	n81-90754	Cicero, Quintus Tullius	Q. Tullius Cicero 	Quintus Tullius Cicero	Q. Tullius Cicero 	Q. CIC.	Q. Cic.	none	Commentariolum Petitionis  / De Petitione Consulatus	Q. CIC. Pet. 58 	Q. Cic. Pet. Cons.	none	Purser OCT 1902	yes	Bucheler 1869		B and K., Ernesti, Orelli	no-need to obtain	478.3	stoa0088-stoa001	yes			
http://errol.oclc.org/laf/n81-90754.html	n81-90754	Cicero, Quintus Tullius	Q. Tullius Cicero 	Quintus Tullius Cicero	Q. Tullius Cicero 	Q. CIC.	Q. Cic.	none	Carmina	Q. CIC. poet. 20 	none	none	Morel T 1927 (Fragmenta Poetarum Latinorum)	no-not in public domain	FPR, Baehrens (Teubner 1886)	yes	none	none	478.2	none	yes			
http://errol.oclc.org/laf/no97-57799.html	no97-57799	Scaevola, Quintus Mucius, d. 82 B.C.	Q. Mucius Scaeuola 	Q. Mucius Scaevola	Q. Mucius Scaevola [pontifex]	Q. SCAEV.	Scaev.	none	Digesta?	Q. SCAEV. dig. 50. 17. 73 	none	none	Mommsen-Krueger Berlin 1922 (Corpus iuris civilis, Vol I (Digesta Iustiniani in OLD))	no-need to obtain (have older version)			Dig, Dig.Momms.	no-need to obtain	2806.2 	stoa0168-stoa001b	yes			
http://errol.oclc.org/laf/no97-57799.html	no97-57799	Scaevola, Quintus Mucius, d. 82 B.C.	Q. Mucius Scaeuola 	Q. Mucius Scaevola	Q. Mucius Scaevola [pontifex]	Q. SCAEV.	Scaev.	none	iurisprudentia; fragmenta	Q. SCAEV. iur. 21 	none	none	Seckel-Kuebler T 1908  (Iurisprudentia Anteiustiniana)	no-need to obtain	Meyer 1842	yes	Dig, Dig.Momms.	no-need to obtain	638.2	none	no			
http://errol.oclc.org/laf/n84-111927.html	n84-111927	Claudius Quadrigarius, Quintus.	Q. Claudius Quadrigarius 	none	Q. Claudius Quadrigarius 	QUAD.	none	none	Annales	QUAD. hist. 96 	none	none	Peter T 1914, 1906 (Historicorum Romanorum, Vol 1-2)	yes	same as OLD	yes	none	n.a.	624.1	none	yes			
http://errol.oclc.org/laf/n85-50499.htm	n85-50499 (For Declamationes Minores)	Declamationes pseudo-Quintilianeae (Minores)	M. Fabius Quintilianus 	M. T. Quintilianus	M. Fabius Quintilianus 	QUINT.	Quint.	Quint.	Declamationes	QUINT. Decl. 388 (p. 441, l. 23) 	Quint. Decl.	none	Ritter T 1884	yes			Burm.	no-need to obtain	1002.2	none	yes			
http://errol.oclc.org/laf/n85-195536.html	n85-195536 (for Declamationes Maiores)	Declamationes pseudo-Quintilianeae (Maiores)	M. Fabius Quintilianus 	M. T. Quintilianus	M. Fabius Quintilianus 	[QUINT.]	Quint.	Quint.	Declamationes Maiores	[QUINT.] Decl. 19. 16 	Quint. Decl.	none	Lehnert T 1905	yes			Burm.	no-need to obtain	1002.3	stoa0239-stoa001	yes			
http://errol.oclc.org/laf/n80-46563.html	n80-46563	Quintilian	M. Fabius Quintilianus 	M. T. Quintilianus	M. Fabius Quintilianus 	QUINT.	Quint.	Quint.	Institutio Oratoria / Institutiones Oratoriae	QUINT. Inst. 12. 11. 31 	Quint. Inst. / Quint.	none	Radermacher T 1907-35 	no-not in public domain			Bonn.-Spalding-Zumpt; Gesner, Frotscher, Halm	no-need to obtain	1002.1	stoa0240-stoa001	yes			
http://errol.oclc.org/laf/nr95-21143.html	nr95-21143	Rabirius	C. Rabirius 	none	Rabirius	RAB.	none	none	Carmina	RAB. poet. 5 	none	none	Morel T 1927 (Fragmenta Poetarum Latinorum)	no-not in public domain	FPR, Baehrens (Teubner 1886)	yes	none	n.a.	1005.1	none	yes			
http://errol.oclc.org/laf/n87-800272.html	n87-800272	Flavianus, Remmius	none	Rhemmius Fanninus / Remius Favinus	none	none	Rhem. Fan. / Rhemn. Fann.	none	De Ponderibus et Mensuris.	none	Rhem. Fan. Pond. / Rhemm. Fann. Ponder / Rhemn. Fann. de Pond	none	none	n.a.			Burm., Wernsdorf-Lemaire?	no-need to obtain	none	stoa0123c-stoa001	no			
http://errol.oclc.org/laf/nr96-29289.html	nr96-29289	Rufinianus, Julius	none	Julius Rufinianus	none	none	Jul. Rufin. / Jul. Ruf.	none	De figuris sententiarum et Elocutionis (De Schematis Lexeos and De Schematis Dianoeas)	none	Jul. Rufin. Fig. / Jul. Rufin. de Fig. / Rufin. de Schem. / Rufin. Schem. Dian. / Rufin. Fig. Sent. / Rufin. Figur. Sent./ Rufin. Schem. Lex.	none	none	n.a.			Ruhnk-Frotsch. 1831,  Capper./Capperon.	yes-IA has scnned	none	stoa0244b-stoa001	yes			
http://errol.oclc.org/laf/no2005-55260.html	no2005-55260	Rufinus, Antiochensis	none	Rufinus Rhetor	none	none	Rufin. / Rufin. Rhet.	none	De compositione et metris oratorum	none	Ruf. Comp. / Rufin de Compos.	none	none	n.a.			Halm, Rhetores Latini Minores,	yes-IA has scnned	none	stoa0244c-stoa001	yes			
http://errol.oclc.org/laf/n82-255489.html	n82-255489	Rufinus, of Aquileia, 345-410	none	Tyrannius Rufinus	none	none	Rufin. / Ruf. Aquil.	none	Origenis de Principiis	none	Rufin. Orig. de Princ. / Rufin. Orig. Princip.	none	none	n.a.			Lommaztsch 1847	no-need to obtain	none	stoa0244d-stoa002	no		NEED TO FIX in LS--Sext. <bibl><author>Ruf.</author> Brev. 20</bibl>	
http://errol.oclc.org/laf/n82-255489.html	n82-255489	Rufinus, of Aquileia, 345-410	none	Tyrannius Rufinus	none	none	Rufin. / Ruf. Aquil.	none	Origenis in Canticum Canticorum	none	Ruf. Aquil. Orig. in Cant.	none	none	n.a.			Lommaztsch  1842	no-need to obtain	none	stoa0244d-stoa001	no			
http://errol.oclc.org/laf/n88-181630.html	n88-181630	Rufus, Sextus	none	Sextus Rufus	none	none	Ruf. / Sext. Ruf.	none	Breviarum de victoriis et provinciis populi romani ad Valemtem Augustum.	none	Sext. Ruf. Brev.	none	none	n.a.			LS (Societas Bipontina-Historiæ romanæ scriptores minores)	no-need to obtain	none	stoa0244f-stoa001	no			
http://errol.oclc.org/laf/n86-114110.html	n86-114110	Rhetorica ad Herennium	none	Auctor ad Herennium (v. Cornificius)	M. Tullius Cicero (sp.)	Rhet. Her.	Auct. Her. / Auct. ad. Her.	Cic.	Rhetorica ad Herennium 	Rhet. Her. 4. 69 	Her. / Cic. Her. / C. Her.	Cic. Ad. Her.	Marx T 1925 	no-not in public domain			Ernesti	no-need to obtain	474.73	stoa0344	yes			
http://errol.oclc.org/laf/n86-113828.html	n86-113828	Rutilius Lupus, Publius	P. Rutilius Lupus 	P. Rutilius Lupus 	P. Rutilius Lupus 	RUT. LUP	Rutil. Lup.	none	Schemata Lexeos / De figuris sententiarum et Elocutionis	RUT. LUP. 2. 20 	Rutil. Lup. Schem. Lex. / Rutil. Lup. Fig. Sent.	none	Rhetores Latini Minores Halm Leipzig 1863	yes			Ruhnk-Frotsch. 1831	yes-IA has scnned	425.1	stoa0246-stoa001	yes			
http://errol.oclc.org/laf/n81-85591.html	n81-85591	Rutilius Namatianus, Claudius, 5th cent.	none	Claudius Rutilius Namatianus	none	none	Rutil.  / Rutil. Nam. / Rutil. Claud. /	none	Itinerarium	none	Rutil. Itin./ Rutil. Itiner. / Rut. Itin.	none	none	n.a.			Burm., Wernsdorf-Lemaire, Zumpt.	no-need to obtain	none	stoa0247-stoa001	yes			
http://errol.oclc.org/laf/nr95-29631.html	nr95-29631	Rutilius Rufus, P. (Publius), ca. 154-ca. 75 B.C.	P. Rutilius Rufus 	none	P. Rutilius Rufus 	RUT. RUF.	none	none	De Vita Sua	RUT. RUF. hist. 15 	none	none	Peter T 1914, 1906 (Historicorum Romanorum, Vol 1-2)	yes	same as OLD	yes	none	n.a.	628.1	none	yes		Abbreviated title is not specified in list, found it in Perseus	
http://errol.oclc.org/laf/nr95-27765.html	nr95-27765	Clodius, Ser. (Serius), d. ca. 60 B.C.	Seruius Clodius 	none	Ser. Clodius	S. CLOD.	none	none	Grammatica	S. CLOD. gram. 8 	none	none	Funaioli T 1907 (Grammaticae Romanae Fragmenta)	yes			none	n.a.	488.1	none	yes			
http://errol.oclc.org/laf/n87-114691.html	n87-114691	Sabinus, Masurius	Masurius Sabinus 	none	none	SAB.	none	none	Digesta?	SAB. dig. 33. 7. 18. 14 	none	none	Mommsen-Krueger Berlin 1922 (Corpus iuris civilis, Vol I (Digesta Iustiniani in OLD))	no-need to obtain (have older version)			none	n.a.	2806.2 	stoa0168-stoa001b	yes			
http://errol.oclc.org/laf/n87-114691.html	n87-114691	Sabinus, Masurius	Masurius Sabinus 	none	none	SAB.	none	none	Iurisprudentia	SAB. iur. 28 	none	none	Seckel-Kuebler T 1908  (Iurisprudentia Anteiustiniana)	no-need to obtain			none	n.a.	none	stoa0248b-stoa001	no			
http://errol.oclc.org/laf/n90-709751.html	n90-709751	Sacerdos, Marius Plotius, 3rd cent.	none	none(not in list)	none	none	Plot. / Mar. Plot	none	De Metris	none	Mar. Plot. De Metr. / Plot.	none	none	n.a.	Keil (Grammatici Latini)	yes	Keil (Grammatici Latini), Putschius (Grammaticae Latinae-1605)	yes-Google has scanned	none	stoa0248c-stoa001	yes			
http://errol.oclc.org/laf/n79-18348.html	n79-18348	Sallust, 86-34 B.C.	C. Sallustius Crispus 	C. Sallustius Crispus 	C. Sallustius Crispus 	SAL.	Sall.	Sall.	Catilina / De coniuratione Catilinae	SAL. Cat. 61. 9 	Sall. C. / Sall. Cat.	Sall. Cat.	Ahlberg T 1919	yes			Corte, Dietsch; Gerl., Herz., Kritz	yes (on Teubner list); no-need to obtain	631.1	stoa0249-stoa002	yes			
http://errol.oclc.org/laf/n79-18348.html	n79-18348	Sallust, 86-34 B.C.	C. Sallustius Crispus 	C. Sallustius Crispus 	C. Sallustius Crispus 	SAL.	Sall.	Sall.	Historiae 	SAL. Hist. 5. 27 	Sall. H. / Sall. Hist. /	Sall. Ep. Mit.	Maurenbrecher Leipzig 1893 	no-need to obtain			Dietsch; Gerl., Kritz	yes (on Teubner list); no-need to obtain	631.3	stoa0249-stoa004	yes			
http://errol.oclc.org/laf/n79-18348.html	n79-18348	Sallust, 86-34 B.C.	C. Sallustius Crispus 	C. Sallustius Crispus 	C. Sallustius Crispus 	SAL.	Sall.	Sall.	Historiarum frr. ampliora	none	 Sall. H. Fragm. / Sall. Fragm. Hist.	none	none	n.a.			Kritz	yes-IA has scanned	631.4	none	yes		( includes Epistula Mithridatis)	
http://errol.oclc.org/laf/n79-18348.html	n79-18348	Sallust, 86-34 B.C.	C. Sallustius Crispus 	C. Sallustius Crispus 	C. Sallustius Crispus 	SAL.	Sall.	Sall.	Historiarum frr. e codicibus	none	 Sall. H. Fragm. / Sall. Fragm. Hist.	none	none	n.a.			Kritz	yes-IA has scanned	631.5	none	yes			
http://errol.oclc.org/laf/n79-18348.html	n79-18348	Sallust, 86-34 B.C.	C. Sallustius Crispus 	C. Sallustius Crispus 	C. Sallustius Crispus 	SAL.	Sall.	Sall.	Historiarum frr. e papyris	none	 Sall. H. Fragm. / Sall. Fragm. Hist.	none	none	n.a.			Kritz	yes-IA has scanned	631.6	none	yes			
http://errol.oclc.org/laf/n79-18348.html	n79-18348	Sallust, 86-34 B.C.	C. Sallustius Crispus 	C. Sallustius Crispus 	C. Sallustius Crispus 	SAL.	Sall.	Sall.	Iugurtha / Bellum Iugurthinum	SAL. Jug. 114. 4 	Sall. J. / Sall. Jug.	Iug.	Ahlberg T 1919	yes			Dietsch; Gerl., Herz., Kritz	yes (on Teubner list); no-need to obtain	631.2	stoa0249-stoa001	yes			
