urn|work|title_eng|notes|urn_status|created_by|edited_by
urn:cite:perseus:catwk.2313.1|urn:cts:greekLit:tlg2508.tlg001|Fragmenta,FHG iv p. 371.,FGrH 753||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2314.1|urn:cts:greekLit:tlg2513.tlg001|Testimonia||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2315.1|urn:cts:greekLit:tlg2524.tlg001|Fragmenta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2316.1|urn:cts:greekLit:tlg2536.tlg003|Fragmenta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2317.1|urn:cts:greekLit:tlg2542.tlg003|Fragmenta Graecae Historiae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2318.1|urn:cts:greekLit:tlg2543.tlg003|Historiae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2319.1|urn:cts:greekLit:tlg2545.tlg002|Annales||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2320.1|urn:cts:greekLit:tlg2573.tlg003|Fragmenta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2321.1|urn:cts:greekLit:tlg2578.tlg002|Anacreontea||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2322.1|urn:cts:greekLit:tlg2580.tlg003|De ostentis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2323.1|urn:cts:greekLit:tlg2580.tlg002|De Mensibus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2324.1|urn:cts:greekLit:tlg2580.tlg001|De magistratibus populi romani||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2325.1|urn:cts:greekLit:tlg2582.tlg003|Fragmenta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2326.1|urn:cts:greekLit:tlg2582.tlg002|Testimonia||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2327.1|urn:cts:greekLit:tlg2583.tlg001|Apotelesmatica||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2328.1|urn:cts:greekLit:tlg2585.tlg001|Vita Thucydidis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2329.1|urn:cts:greekLit:tlg2590.tlg001|Fragmenta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2330.1|urn:cts:greekLit:tlg2592.tlg001|Tractatus de duodecim Herculis laboribus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2331.1|urn:cts:greekLit:tlg2593.tlgX01|Fragmenta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2332.1|urn:cts:greekLit:tlg2598.tlg005|Epistulae,Procop.Gaz.Ep.,none||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2333.1|urn:cts:greekLit:tlg2606.tlg001|Fragmentum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2334.1|urn:cts:greekLit:tlg2611.tlg001|Fragmentum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2335.1|urn:cts:greekLit:tlg2625.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2336.1|urn:cts:greekLit:tlg2627.tlg001|Optica||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2337.1|urn:cts:greekLit:tlg2630.tlg001|Fragmenta in Sophoclem||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2338.1|urn:cts:greekLit:tlg2637.tlg001|Fragmenta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2339.1|urn:cts:greekLit:tlg2642.tlg002|Oracula||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2340.1|urn:cts:greekLit:tlg2643.tlg001|Epistulae,Aus.Ep.,none||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2341.1|urn:cts:greekLit:tlg2643.tlg002|Epigrammata,Aus.Epigr.,none||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2342.1|urn:cts:greekLit:tlg2644.tlg001|Fragmenta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2343.1|urn:cts:greekLit:tlg2656.tlg001|Libellus de novem metris||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2344.1|urn:cts:greekLit:tlg2658.tlgX001|Fragmentum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2345.1|urn:cts:greekLit:tlg2691.tlg002|Fragmenta,Musae. Fr. D. (Vorsokr. ii p. 179),none||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2346.1|urn:cts:greekLit:tlg2693.tlg001|Epigramma||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2347.1|urn:cts:greekLit:tlg2701.tlg16|Hexaemeron||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2348.1|urn:cts:greekLit:tlg2703.tlg001|Alexias||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2349.1|urn:cts:greekLit:tlg2721.tlg003|Rhodanthe et Dosicles||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2350.1|urn:cts:greekLit:tlg2738.tlg002|Chronographia brevis (e cod. Coislin. 193)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2351.1|urn:cts:greekLit:tlg2738.tlg003|Chronographia brevis (e cod. Paris. suppl. gr. 67)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2352.1|urn:cts:greekLit:tlg2738.tlg004|Chronographia brevis (e cod. Monac. gr. 510)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2353.1|urn:cts:greekLit:tlg2746.tlg008|Fragmenta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2354.1|urn:cts:greekLit:tlg2770.tlg001|De vita S. Hypatii liber||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2355.1|urn:cts:greekLit:tlg2775.tlg001|Capita centum de perfectione spirituali||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2356.1|urn:cts:greekLit:tlg2913.tlg001|Vita Sancti Joannis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2357.1|urn:cts:greekLit:tlg2934.tlg066|Vita Barlaam et Joasaph||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2358.1|urn:cts:greekLit:tlg2944.tlg001|Strategemata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2359.1|urn:cts:greekLit:tlg2946.tlg002|Fragmenta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2360.1|urn:cts:greekLit:tlg2972.tlg001|De terrae motibus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2361.1|urn:cts:greekLit:tlg2993.tlg002|De rebus ab Homero praetermissis et De proprietate et characteribus Graecorum et Troianorum, qui ad Troiam convenerant||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2362.1|urn:cts:greekLit:tlg3068.tlg005|Carmina anacreontica||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2363.1|urn:cts:greekLit:tlg3072.tlg002|Hysmine et Hysminias||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2364.1|urn:cts:greekLit:tlg3074.tlg004|Aristarchus et Callithea (fragmenta) ||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2365.1|urn:cts:greekLit:tlg3086.tlg002|Chronographia brevis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2366.1|urn:cts:greekLit:tlg3086.tlg001|Breviarium historicoum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2367.1|urn:cts:greekLit:tlg3092.tlg006|Conspectus Geographie||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2368.1|urn:cts:greekLit:tlg3095.tlg001|Drosillae et Chariclis amoribus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2369.1|urn:cts:greekLit:tlg3113.tlg002|Syntagma de alimentorum facultatibus||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2370.1|urn:cts:greekLit:tlg3135.tlg001|Epitome historiarum (Lib I-XII)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2371.1|urn:cts:greekLit:tlg3135.tlg002|Epitome historiarum (Lib XIII-XVIII)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2372.1|urn:cts:greekLit:tlg3142.tlg003|Quadrivium vel Σύνταγμα τῶν τεσσάρων μαθημάτων||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2373.1|urn:cts:greekLit:tlg3187.tlg001|Anacreontea||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2374.1|urn:cts:greekLit:tlg4000.tlg001|Epistulae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2375.1|urn:cts:greekLit:tlg4001.tlg001|Epistulae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2376.1|urn:cts:greekLit:tlg4014.tlg001|Metaphrasis in Theophrastum ||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2377.1|urn:cts:greekLit:tlg4015.tlg011|De opificio mundi||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2378.1|urn:cts:greekLit:tlg4015.tlg003|in Aristotelis Analytica Posteriora commentaria,Phlp.in APo.,none||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2379.1|urn:cts:greekLit:tlg4015.tlg008|in Aristotelis de Anima libros commentaria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2380.1|urn:cts:greekLit:tlg4015.tlg007|In libros de generatione animalium commentaria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2381.1|urn:cts:greekLit:tlg4015.tlg009|in Aristotelis Physica commentaria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2382.1|urn:cts:greekLit:tlg4015.tlg001|Philoponi (olim Ammonii) in Aristotelis Categorias commentarium||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2383.1|urn:cts:greekLit:tlg4015.tlg002|in Aristotelis Analytica Priora commentaria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2384.1|urn:cts:greekLit:tlg4015.tlg006|in Aristotelis libros de Generatione et Corruptione commentaria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2385.1|urn:cts:greekLit:tlg4015.tlg010|De aeternitate mundi contra Proclum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2386.1|urn:cts:greekLit:tlg4015.tlg005|in Aristotetelis Meteorologicorum librum primum commentarium||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2387.1|urn:cts:greekLit:tlg4016.tlg002|in Aristotelis Categorias commentarius||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2388.1|urn:cts:greekLit:tlg4016.tlg004|in Aristotelis Analyticorum Priorum librum I commentarium||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2389.1|urn:cts:greekLit:tlg4016.tlg003|in Aristotelis de Interpretatione commentarius||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2390.1|urn:cts:greekLit:tlg4016.tlg001|in Porphyrii Isagogen sive V voces||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2391.1|urn:cts:greekLit:tlg4018.tlg001|In Aristotelis metaphysicorum libros A‑Z commentaria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2392.1|urn:cts:greekLit:tlg4023.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2393.1|urn:cts:greekLit:tlg4024.tlg002|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2394.1|urn:cts:greekLit:tlg4024.tlg001|Historiae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2395.1|urn:cts:greekLit:tlg4027.tlg001|Anonymi in Aristotelis Categorias paraphrasis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2396.1|urn:cts:greekLit:tlg4028.tlg002|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2397.1|urn:cts:greekLit:tlg4028.tlg001|Ethnika||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2398.1|urn:cts:greekLit:tlg4029.tlg002|Historia Arcana (Anecdota)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2399.1|urn:cts:greekLit:tlg4029.tlg001|de Bellis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2400.1|urn:cts:greekLit:tlg4030.tlg001|in libros Aristotelis de Anima paraphrasis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2401.1|urn:cts:greekLit:tlg4031.tlg003|in Aristotelis ethica Nicomachea vi commentaria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2402.1|urn:cts:greekLit:tlg4031.tlg002|in Ethica Nicomachea i commentaria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2403.1|urn:cts:greekLit:tlg4033.tlg002|In ethica Nicomachea vii commentaria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2404.1|urn:cts:greekLit:tlg4033.tlg001|Anonymi in Ethica Nicomachea commentaria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2405.1|urn:cts:greekLit:tlg4033.tlg003|in ethica Nicomachea paraphrasis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2406.1|urn:cts:greekLit:tlg4034.tlg008|in Aristotelis Sophisticos Elenchos commentarium||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2407.1|urn:cts:greekLit:tlg4034.tlg002|in parva naturalia commentaria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2408.1|urn:cts:greekLit:tlg4034.tlg001|In ethica Nicomachea ix‑x commentaria||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2409.1|urn:cts:greekLit:tlg4034.tlg003|in libros de Partibus Animalium||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2410.1|urn:cts:greekLit:tlg4034.tlg005|In librum de animalium incessu commentarium||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2411.1|urn:cts:greekLit:tlg4034.tlg006|In librum quintum ethicorum Nicomacheorum commentarium||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2412.1|urn:cts:greekLit:tlg4034.tlg004|In libros de animalium motione commentarium||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2413.1|urn:cts:greekLit:tlg4035.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2414.1|urn:cts:greekLit:tlg4036.tlg011|In Primum Euclidis Elementorum librum Commentarii||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2415.1|urn:cts:greekLit:tlg4036.tlg002|Hypotypōsis astronomicarum positionum||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2416.1|urn:cts:greekLit:tlg4036.tlg003|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2417.1|urn:cts:greekLit:tlg4036.tlg023|Chrestomathia (dub.)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2418.1|urn:cts:greekLit:tlg4039.tlg004|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2419.1|urn:cts:greekLit:tlg4040.tlg001|Fragmenta||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2420.1|urn:cts:greekLit:tlg4040.tlg030|Lexicon (Ε—Ω)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2421.1|urn:cts:greekLit:tlg4040.tlg011|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2422.1|urn:cts:greekLit:tlg4040.tlg029|Lexicon (Α—Δ)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2423.1|urn:cts:greekLit:tlg4040.tlg032|Lexicon (Ε—Μ)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2424.1|urn:cts:greekLit:tlg4041.tlg001|Epigramma||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2425.1|urn:cts:greekLit:tlg4042.tlg016|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2426.1|urn:cts:greekLit:tlg4042.tlg009|Vita Sanctae Mariae Aegyptiacae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2427.1|urn:cts:greekLit:tlg4043.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2428.1|urn:cts:greekLit:tlg4044.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2429.1|urn:cts:greekLit:tlg4045.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2430.1|urn:cts:greekLit:tlg4046.tlg002|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2431.1|urn:cts:greekLit:tlg4047.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2432.1|urn:cts:greekLit:tlg4048.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2433.1|urn:cts:greekLit:tlg4049.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2434.1|urn:cts:greekLit:tlg4050.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2435.1|urn:cts:greekLit:tlg4051.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2436.1|urn:cts:greekLit:tlg4052.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2437.1|urn:cts:greekLit:tlg4053.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2438.1|urn:cts:greekLit:tlg4055.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2439.1|urn:cts:greekLit:tlg4056.tlg001|Carmina Graeca||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2440.1|urn:cts:greekLit:tlg4057.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2441.1|urn:cts:greekLit:tlg4058.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2442.1|urn:cts:greekLit:tlg4059.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2443.1|urn:cts:greekLit:tlg4060.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2444.1|urn:cts:greekLit:tlg4061.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2445.1|urn:cts:greekLit:tlg4062.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2446.1|urn:cts:greekLit:tlg4063.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2447.1|urn:cts:greekLit:tlg4064.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2448.1|urn:cts:greekLit:tlg4066.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2449.1|urn:cts:greekLit:tlg4066.tlg004|In Parmenidem||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2450.1|urn:cts:greekLit:tlg4066.tlg003|De Principiis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2451.1|urn:cts:greekLit:tlg4067.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2452.1|urn:cts:greekLit:tlg4068.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2453.1|urn:cts:greekLit:tlg4069.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2454.1|urn:cts:greekLit:tlg4071.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2455.1|urn:cts:greekLit:tlg4072.tlg001|Commentarii in libros de sphaera et cylindro||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2456.1|urn:cts:greekLit:tlg4072.tlg002|Commentarius in dimensionem circuli||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2457.1|urn:cts:greekLit:tlg4072.tlg004|Commentaria in Conica||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2458.1|urn:cts:greekLit:tlg4072.tlg003|Commentarius in libros de planorum aequilibriis ||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2459.1|urn:cts:greekLit:tlg4073.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2460.1|urn:cts:greekLit:tlg4074.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2461.1|urn:cts:greekLit:tlg4075.tlg002|Commentarium in Euclidis data||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2462.1|urn:cts:greekLit:tlg4075.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2463.1|urn:cts:greekLit:tlg4076.tlg003|De legationibus Romanorum ad gentes (fragmenta ap. Constantinum Porphyrogenitum, De legationibus)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2464.1|urn:cts:greekLit:tlg4076.tlg005|De sententiis (ap. Constantinum Porphyrogenitum, De sententiis)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2465.1|urn:cts:greekLit:tlg4076.tlg004|De legationibus gentium ad Romanos (fragmenta ap. Constantinum Porphyrogenitum, De legationibus)||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2466.1|urn:cts:greekLit:tlg4076.tlg001|Epigramma||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2467.1|urn:cts:greekLit:tlg4077.tlgX01|Epigrammatum Arithmeticorum collectio||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2468.1|urn:cts:greekLit:tlg4077.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2469.1|urn:cts:greekLit:tlg4078.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2470.1|urn:cts:greekLit:tlg4079.tlg001|Epigrammata||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2471.1|urn:cts:greekLit:tlg4081.tlg001|Rape of Helen||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2472.1|urn:cts:greekLit:tlg4082.tlg001|Hero and Leander||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2473.1|urn:cts:greekLit:tlg4083.tlg006|Commentarium in Dionysii periegetae orbis descriptionem||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2474.1|urn:cts:greekLit:tlg4084.tlg001|Historia Nova||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2475.1|urn:cts:greekLit:tlg4091.tlg001|Descriptiones||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2476.1|urn:cts:greekLit:tlg4093.tlg007|Scholia in Hephaestionem||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2477.1|urn:cts:greekLit:tlg4096.tlg001|Ars Grammatica||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2478.1|urn:cts:greekLit:tlg4146.tlg001|Scholia in Diophantum Maximi Quae Feruntur Planudis||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2479.1|urn:cts:greekLit:tlg4150.tlg001|Anacreontia/Anacreontea||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2480.1|urn:cts:greekLit:tlg4163.tlg001|Telegonia||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2481.1|urn:cts:greekLit:tlg4174.tlg002|In Dionysii periegetae orbis descriptionem||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2482.1|urn:cts:greekLit:tlg4174.tlg001|In Dionysii periegetae orbis descriptionem||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2483.1|urn:cts:greekLit:tlg4184.tlg001|Epistulae||published|feed_aggregator|feed_aggregator
urn:cite:perseus:catwk.2484.1|urn:cts:greekLit:tlg4193.tlg012|In Aristotelis sophisticos elenchos paraphrasis||published|feed_aggregator|feed_aggregator
